x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
49.36373617,-23.55926023,-26.71752557,-1.266378056,-2.767417105,14.88118331,($528.05),149.371788,32.40332901,7.60291211,0.00%,-4.28413631,1.445234743,-5.933852025,0.311966249
-5.54180998,-12.61046824,9.841636967,3.536009884,-3.800900702,14.16553446,($840.25),162.1630018,2.04188916,-23.20093926,0.00%,1.29213138,-10.62910688,2.428081379,0.758602438
28.36365362,-4.690589489,-11.37259054,0.025580755,-1.973015586,-3.642928551,$472.13 ,-105.7483659,-61.88917394,-31.43415875,-0.01%,-6.049619846,21.39372556,-0.256964869,0.191351822
5.581232396,2.283373758,-0.806802875,5.843896581,-7.306787599,15.48056682,"$1,063.24 ",-67.47707029,-72.98964431,-47.31061594,-0.01%,-2.519369499,-8.756405322,3.420032188,0.915016376
-14.79777583,32.03320318,-12.75045231,5.195721991,3.527985253,26.52606169,$294.29 ,-56.75624891,-27.15329123,-36.17074174,0.01%,4.066857644,12.91713733,1.589396606,0.032933152
-2.969843783,17.30650415,-28.73976862,-2.368598091,-6.429452723,34.98149616,"($1,223.38)",-107.4083486,-23.41675543,-65.60192457,-0.01%,7.382389424,-11.75662168,-1.256236289,0.816350898
26.22584297,-19.28584459,26.92750575,-8.584400264,-5.973278439,7.969012671,($519.26),28.93415904,-33.30662359,-156.5638673,0.00%,1.921241956,-10.99799414,4.047439724,0.455309427
26.89596206,-14.65704289,58.02587164,1.353890479,-10.90533721,-8.219071948,$786.30 ,-24.09331474,-23.14287071,117.184749,-0.01%,11.51815763,14.74187864,-1.67943779,0.294623861
21.76155282,-17.10681291,-25.92049021,1.968519735,-8.340112295,4.167777595,$149.84 ,-14.65389399,9.810871689,-34.1554328,0.01%,1.029301131,4.640949556,0.670245753,0.62271449
30.58190185,1.030909194,-45.7746564,-5.960377628,-12.36780207,0.967049913,($364.82),15.10600796,-15.37626467,33.62853281,-0.01%,-7.800447529,-7.950151553,-1.78889455,0.05679946
-6.953462778,-28.27518078,6.641348301,3.125923925,-7.438962537,16.78735065,"$2,307.85 ",85.39054728,25.65220245,-178.1861053,0.01%,2.285040903,4.260435195,1.231693052,0.496725532
7.997618895,-17.28438221,59.04577397,-3.160286338,3.007891051,11.52312949,"$1,449.48 ",8.808325407,24.16520552,-118.7288157,0.01%,2.867767007,6.606967016,-2.818816975,0.275895513
-70.50580007,-26.3115073,-41.37751111,2.877077383,3.509132192,9.739455161,"($1,216.98)",86.56239266,-19.86640264,-102.0971559,0.01%,-5.208325642,10.15599741,-0.638791928,0.764381637
16.29722173,-0.1966413,-32.71587303,-7.787968551,3.698004982,-14.0219266,($603.37),-115.103679,24.20741825,-109.0447455,0.00%,9.363892318,-7.163536074,1.127655521,0.453039217
41.15831463,-19.76034923,-86.89771426,-1.749751247,-2.396620561,37.31456863,"($2,850.00)",-458.8195823,-46.81724854,112.5913217,0.00%,3.100942578,9.516791109,-3.885346725,0.487330011
0.595992215,-15.22444573,-10.34945996,-1.075262559,-14.31697938,-11.25899704,$39.19 ,128.8768084,0.1060124,-41.73188161,-0.01%,-10.4257051,-12.91514034,2.394542092,0.359149518
3.911653745,0.337281286,-22.93290173,0.657838499,2.820018275,2.605202691,$489.89 ,6.994659318,-2.814770341,-32.93978281,0.02%,-3.78422537,-9.890781805,0.498238396,0.48303185
-12.21517762,19.8295383,12.80233149,2.415915642,3.964726553,21.33645131,"($1,029.88)",121.8325305,69.21185366,135.4113941,-0.01%,8.027460984,-4.417961193,0.324675102,0.52123972
12.90617483,-38.35912105,-13.03766527,-6.332108344,5.078431127,29.32085863,$803.80 ,79.39524115,11.71374957,-72.5050945,0.00%,8.350695081,5.837607036,-1.089984321,0.569136914
-19.02415658,35.15747832,19.35218464,-0.114008228,-5.834535284,32.9878821,$336.47 ,-187.9666235,-11.8935639,-40.30054121,0.00%,0.253632537,-0.474893572,1.664100048,0.491527558
-38.57681489,15.91024476,-66.22763806,-3.336378773,17.58700319,-15.60566197,"$1,636.34 ",255.3734943,21.36120098,-21.58090468,0.01%,-6.325337814,36.75504216,0.045345949,0.231356043
33.44961886,-13.89680695,2.036249962,3.879976605,11.39993464,5.323171143,$662.12 ,2.584242036,20.47710016,-2.703930931,0.01%,-0.199141035,-7.997163463,-2.476276912,0.135040812
8.237661779,-24.65950378,5.236762502,3.110547512,-5.002486064,19.71647204,"($1,079.98)",73.82507619,16.26366576,-65.91692927,-0.01%,-7.256560754,-9.166763386,2.559924745,0.071245964
-2.561673119,-25.18243639,46.60982471,1.061712282,-3.959132826,-11.41588652,$55.89 ,142.2407582,2.001781393,-76.54539378,-0.01%,-1.673310691,-12.44385678,-0.290063539,0.060005102
24.90924041,-5.83634803,-14.32137707,-5.474064144,-1.526338199,26.26398143,$14.94 ,158.9583592,-19.66697562,163.7031602,0.02%,0.760862313,6.664333994,-7.22425631,0.095053097
-7.978437818,-37.98927744,69.8584634,-6.976017022,3.708267621,7.009398881,($170.49),-91.4928968,23.67554565,36.10908366,0.02%,-1.875795323,-25.74118264,-8.486968135,0.751006828
34.76220271,-13.83469557,-41.1531156,2.706113024,-8.161222293,4.646591951,$29.52 ,-42.3978717,-47.80574235,-19.10424276,-0.01%,4.000630868,-13.11226086,-0.902273212,0.254007362
-14.53217797,22.88733839,32.48723543,2.144922114,0.703621349,2.207831543,$187.49 ,-73.60488312,-68.54641138,6.691078122,0.00%,7.656532198,21.5136704,4.182250813,0.659125692
-10.60924522,-24.22220338,23.4798865,0.064256122,0.088779117,31.71669045,($606.03),179.8999945,1.518129375,4.885995724,0.01%,1.979993416,11.24877962,0.661410149,0.512721635
20.80143831,-20.15218911,-47.72753639,-8.282838829,12.56055413,15.44381957,$416.90 ,14.78965256,-42.71527577,-178.6714642,-0.01%,-6.458118585,5.551470306,3.806259417,0.249734253
17.92918021,-23.81465835,-10.2459184,6.353944627,-18.08053038,-47.12673954,"$2,492.07 ",10.86682181,62.81023399,-20.69658791,0.02%,-5.498879219,-28.53498759,2.0667265,0.094308664
-8.465555563,-5.722609402,-28.88085936,1.421031651,21.2000064,5.93923884,$353.46 ,-191.8998666,-27.68262939,-29.41657756,0.00%,0.256608716,15.3516411,-6.042149824,0.701718803
-6.471349503,1.777238172,12.97050021,-0.767977627,9.929348468,-4.429671877,"$1,807.54 ",-7.101908807,73.00491854,12.89575529,0.01%,-7.143565152,2.456585343,1.76479866,0.170340082
13.25933353,3.868108674,5.882231663,3.700660664,19.16554489,13.64966422,"($1,881.36)",-167.9251575,-43.64043463,-92.18422003,-0.02%,10.10811829,-1.628900435,2.150854309,0.621414896
-44.9932791,17.29282016,13.75808496,2.770758675,-7.591220678,-5.702628936,"($2,042.77)",-162.4251663,6.768269642,142.1632387,-0.01%,7.693653424,5.742464707,-1.447948343,0.186136755
30.44837752,-29.91086457,34.59765538,1.497816694,-21.31402498,-3.659779811,$815.18 ,-44.65800563,3.177821599,108.9197008,0.00%,7.759174378,18.5644122,-3.619157884,0.49426875
-38.07250153,-3.334546999,-51.00257075,-6.356564903,20.51729325,-15.76300008,($778.96),41.77952333,-40.6959248,48.46239875,0.00%,1.566889278,19.25735069,-2.228376277,0.975314224
40.20193122,2.764104989,2.807906653,-3.15232559,-8.411397849,-22.07456062,$487.64 ,-60.22201697,-10.60057753,97.50837503,-0.01%,-10.06631036,-4.633556049,-4.361360213,0.040212172
-22.16254509,-3.834535108,4.467328271,0.267925212,10.01842472,10.69870822,$98.70 ,-167.5756345,5.673579594,-25.16400324,0.02%,-4.601501151,-1.17312558,0.468737468,0.411249614
34.46646777,12.57386329,-8.115743151,2.674816129,-1.98873535,7.579549862,"($2,103.42)",37.27899446,14.43825683,87.77474947,0.00%,10.66636696,-20.39166634,-0.23257307,0.200780011
6.85369045,-8.728059219,19.03415106,3.832091839,16.50482033,-3.305453324,$445.97 ,-99.17912278,28.50181673,-58.71645539,-0.01%,5.645399241,20.17014831,1.405413495,0.143506222
7.406560242,-21.45755338,-53.78158941,-6.664005367,11.84188041,-12.23163404,$232.69 ,93.63321135,-22.04988635,27.23778254,0.01%,-2.677096279,-5.650500183,-0.588169319,0.740099109
-31.7846474,-0.301018944,0.690982286,0.17796457,14.06634624,32.55424428,($105.65),-84.08752593,29.65538707,-49.86260322,0.00%,3.593975805,21.88056771,3.764221471,0.403964644
-3.133332063,0.19322566,-19.87018552,-0.905554524,3.770094601,-0.540226632,"($2,274.28)",-191.7776277,58.63988627,-2.29931421,-0.01%,-3.749532683,17.52854586,0.519801716,0.058659512
10.54753793,19.11182571,-75.20314206,1.381915793,9.861940953,30.59129355,$260.76 ,-132.5895446,12.83397801,-63.25876206,0.00%,7.388270056,15.63294322,4.132636253,0.964686559
12.34757959,6.785366725,-10.61060278,-0.085483026,3.667532953,2.151164905,"($2,159.09)",112.5587227,42.8439642,85.32175611,0.01%,3.019275154,-16.14620548,2.16367369,0.195543261
-2.325900593,-16.20682804,7.045368114,0.2165706,2.101861699,1.234000038,($875.99),142.6270078,-34.30772376,-75.98915683,0.01%,1.120910943,2.783400869,-0.107591089,0.825094919
21.58686328,30.03591101,-18.45211102,0.130084523,-6.481329607,27.54171242,($494.82),-23.60397814,-13.4762584,-55.27487886,0.00%,-0.950229245,-3.818500978,-0.637418768,0.647752045
-32.29787842,-7.245849716,-19.83367416,-0.380867225,12.33285302,-15.56922069,"($1,592.15)",106.1815174,-22.73649028,131.6260207,-0.01%,-3.335386634,11.09996737,-3.351527878,0.054591573
-25.46659428,-16.73113241,-11.78037467,3.687969139,10.45734885,5.137058463,$480.50 ,99.24251241,2.398352916,-63.22722441,-0.01%,-4.430299274,-11.86826041,0.398029596,0.727277609
19.95720955,-14.47489556,-9.982661209,-3.782938332,13.36186494,-2.304664622,$922.08 ,-68.68112149,-5.414339415,62.65741572,0.02%,-4.871460718,-16.46671979,-7.105238485,0.661318835
33.85504955,4.914722647,18.2365737,-1.292143462,-9.51366625,11.77583612,$967.21 ,-34.88215886,24.81958838,-6.175175274,0.01%,14.06030969,-11.4931107,2.24894219,0.631148758
35.03291071,-18.56277789,-12.26589744,-0.175581473,-6.094010115,-20.79048163,"$1,155.44 ",-36.34077728,-8.54324641,-20.20516371,0.00%,6.727451341,9.449889845,-3.622999293,0.227314309
-57.2308841,-1.434299075,2.427873588,-0.789196444,10.29164721,10.2933521,$266.76 ,66.91207099,-63.18784995,-77.92766062,0.02%,1.160510925,-5.219078092,1.710534938,0.32807199
4.401089942,7.220176373,18.6892398,2.80126954,16.34227373,23.88668356,($694.79),-336.1777989,-52.31028587,26.4127036,-0.02%,-0.648358129,27.0882391,2.46127982,0.809101394
-18.76334409,0.35056919,-40.24248441,-4.240755978,2.376574581,8.544329201,"($1,036.93)",248.6955779,-81.0513155,25.94392127,0.01%,-8.634977534,30.13286997,3.263117712,0.076726202
-29.70255836,-5.279835667,42.95546657,-2.965052371,8.063947812,4.221224421,$420.43 ,166.7021907,30.76842797,-64.61396028,0.01%,-13.48227935,-12.05546207,-2.365734816,0.156535418
37.78060153,-13.52786096,15.74679203,-1.705734061,-8.868178012,5.288520972,$94.50 ,-227.8636137,12.65322381,34.44796261,0.00%,1.008799615,-22.68464225,0.465201241,0.758132914
-4.740874793,-1.591030088,-16.64770956,1.413090403,-15.58843409,-19.32442483,"$2,413.08 ",-207.3410186,8.366866824,-63.72999091,-0.01%,4.69438769,6.639976651,-1.373483995,0.66468518
61.11482316,13.72893186,-65.80856084,-2.944105137,5.771940635,28.86933358,($41.20),-214.5497446,37.92541453,79.65785131,-0.01%,-1.905853385,11.66688667,-5.558678627,0.050351658
-42.78754791,-0.246253705,3.070236951,-5.912624677,11.42056518,-4.569234987,"($1,132.15)",171.7906563,63.39032901,39.9267028,0.02%,3.114473358,0.511840371,-1.093229113,0.765219685
30.27333133,2.396031984,17.67941315,-4.764934193,-6.293512663,-11.79337504,$876.42 ,-34.46054533,-1.379613367,26.01771915,0.01%,2.463359052,13.72203513,-1.121639221,0.836950279
32.78626681,-25.1319788,12.16763213,4.056704358,10.67199892,29.70463775,$629.61 ,153.206995,96.61979452,-199.2506699,0.01%,-2.361766337,1.43550983,2.047469313,0.338263278
22.81282157,9.259247165,1.392714721,2.264869935,0.48862815,16.90909226,$424.59 ,54.75944129,44.48686097,89.60881058,-0.01%,-9.077130679,20.50129571,-3.425226616,0.987190821
-0.321318898,-7.873998453,45.75133982,1.970939887,13.31209463,6.898432024,($417.02),113.645822,0.101731144,-57.69239417,0.00%,3.691844374,6.79577194,3.367188958,0.255418887
-5.590803035,10.51345235,-52.74153119,-4.321592998,10.24546314,20.4159438,($875.00),67.17878221,-9.901985892,-10.67147002,0.01%,0.271313513,29.9094565,-0.99724691,0.60150013
-21.98031628,2.401960751,5.216819591,-0.442734138,-4.720006798,13.9510586,($692.07),23.00873969,13.04430327,-54.30745485,0.00%,4.099393745,16.1703379,3.053164172,0.628225922
6.911106332,-0.760269993,-25.72638618,1.222241536,10.90837735,-12.90850822,$400.99 ,-182.5417451,-30.7264968,94.03919928,0.00%,-6.618791505,-8.700691312,-8.597259153,0.836008056
49.48403439,6.805983999,20.36533248,5.655327535,-8.539870758,0.779698534,$140.33 ,-227.1561017,62.6996865,38.54768582,-0.01%,-4.64908245,3.951338597,-2.966276748,0.179297397
31.8753794,26.34412327,-29.02116881,-3.172916545,-24.1977351,9.563153299,$222.59 ,-52.35937686,42.23615074,-39.34795822,0.01%,9.238672558,6.711801021,-1.175499513,0.479488522
-32.56764332,-8.5374178,30.02140513,-1.36068167,11.87948584,5.89755435,"($1,138.20)",141.5180282,9.706551343,25.99846471,0.02%,5.222990684,-36.48025446,1.317370712,0.388951401
4.897767943,-20.59876825,-33.03287145,-0.356806664,15.50299027,-32.34826569,$548.06 ,-103.1720432,48.87111604,89.91934233,-0.01%,11.90744429,-11.18256026,-6.45455261,0.805291985
-1.495717939,-11.67023175,49.68410149,8.000558141,-2.516310755,-18.33071551,"($1,359.58)",-10.39633898,38.75970142,58.09390023,0.01%,-0.503626969,-15.14241251,-0.512015525,0.534691569
-30.91457697,-15.30871152,13.58194208,7.207638491,4.239044605,4.967047555,($562.49),-158.0512607,-58.24861842,-167.1869678,0.00%,-5.82295975,-3.692761247,-0.348542382,0.298835223
41.46408382,-8.94110419,28.60451791,-3.847106621,-1.527909365,-5.685744814,$41.60 ,24.07918108,-20.62822256,68.36763271,0.00%,-4.540264387,-3.481454107,-1.173374005,0.972816556
15.67553668,-15.35944272,4.198797174,-1.573013597,7.259556729,7.25666057,"($1,269.75)",51.69730691,-32.28451146,-21.51170285,0.01%,-6.596497208,-7.066778365,-1.684163809,0.17402322
-25.70924358,8.880355817,-7.6080976,-4.109795226,6.16477226,-18.85343123,$143.61 ,243.1828315,-45.55723876,73.64916595,0.01%,4.96993643,8.751376318,-2.525653651,0.588688903
-16.17416186,-8.219410354,-25.11637738,6.102958002,12.53204269,-20.45269852,($488.38),145.6997125,34.62969554,-5.73756366,0.01%,1.844807589,-8.335391524,-3.214932969,0.24420464
-14.54140457,17.9589821,31.80257595,4.236239156,-12.82717831,2.148771041,$815.20 ,22.0016087,-15.72932836,-67.97068502,0.00%,-9.744128327,-6.710140514,-3.149105475,0.436767528
38.04887052,0.856061166,-47.70565449,-0.804915877,3.36447713,-13.25172844,"$1,113.50 ",45.74261556,33.87663323,-50.37595341,-0.01%,5.906963517,28.26834258,3.345883043,0.227925245
2.669734599,-10.37656729,12.19190933,1.994231658,-13.58247136,-16.79812301,"($1,325.82)",-1.02280185,-39.60033294,61.45619002,0.00%,-4.455795217,-4.765101233,-4.267887692,0.954829055
27.02986756,-10.34328716,18.05582287,10.99858376,11.59606216,-4.295694984,($41.79),-50.28954575,29.65811393,-55.87379528,0.00%,-8.377906728,-37.62636048,3.495033579,0.745214206
-10.69516964,-34.04888677,-41.57313579,-4.066636096,-5.281511247,-2.472472086,$304.05 ,-139.4414275,-89.55055948,-227.1857973,-0.02%,-0.125379941,-0.38801595,0.665061697,0.743142374
13.76481285,4.295113736,-11.37837405,1.631085365,10.21601228,-0.727341839,$627.31 ,-122.9827471,-3.338294243,29.32353679,0.01%,0.022787193,1.457786574,-4.556486283,0.16121622
17.77417317,25.27069734,16.95635946,-0.564672902,-1.491786531,-0.866574413,"$1,079.29 ",-121.1815123,19.7646408,8.459817835,-0.01%,-1.575845291,0.908505518,3.111787306,0.966012451
13.43135178,-7.388506865,-26.71657137,-4.910919583,5.053002607,10.89512089,$890.62 ,73.62145117,38.53803325,-103.890179,0.01%,-13.57916238,-13.28267333,1.73410291,0.881718987
35.24995818,-17.37869745,18.63596193,4.116994246,-16.50854832,13.09422218,($920.54),-22.6891483,-2.311329078,-58.65298169,0.00%,-3.265423301,3.202423023,-0.513243615,0.621954393
43.05884336,9.759675409,10.1899818,6.635727685,-19.87352511,15.63495051,($174.25),-143.2089491,53.86727382,25.27451699,-0.01%,-1.427018258,-0.347126861,-1.953074393,0.77718023
8.083113399,-23.06176938,52.41909701,0.260520707,0.763770512,3.446408655,"($1,295.36)",82.93785043,-22.65013731,52.94557747,0.01%,4.307753968,-10.11849049,0.620288252,0.297380522
-16.6046689,-3.657002204,74.53295747,4.072686891,2.23779966,14.61520493,$705.52 ,105.1921283,-24.83916028,-40.09773483,0.01%,-1.416299436,20.7054206,-2.564549086,0.359345832
3.056770111,-17.25926796,-16.44087309,0.609993,2.500573262,-24.60667082,$911.30 ,-32.23007032,42.81564079,-86.10222401,0.01%,-4.471999307,-0.033684693,3.986430664,0.455494107
18.39426462,25.03211363,-32.59295752,-5.91551277,15.29423574,-16.09911487,$521.80 ,-312.1778837,-55.29620981,-153.0560874,-0.01%,2.030992857,18.38267655,2.407693547,0.292661623
3.632705379,14.35502208,-125.1362979,2.672879256,2.957667519,0.863646922,"$1,125.44 ",-99.04512643,16.55728485,-28.13900446,-0.02%,-4.087647599,21.84548491,3.336314092,0.887810045
14.97501799,-21.13772086,-40.9399187,0.743690867,14.17738137,-10.81118493,"($1,038.03)",67.25928797,-26.75011155,3.666588073,0.00%,9.970866598,-0.689939661,0.010347607,0.176600764
-0.809987898,-22.67199335,-43.74791722,-4.907760748,8.078949704,35.4684129,($548.65),136.1686293,55.28069132,-190.2600548,0.01%,-6.364365899,9.72815641,0.565261484,0.527943524
9.728015802,-7.02700914,13.57756279,-4.764602628,7.530729986,14.87278388,($196.51),-54.81625274,-55.91898421,2.653758662,0.01%,6.635395645,-2.879907514,0.003687929,0.865190988
3.344692991,-13.5042067,-13.18089644,-3.896588479,-13.53327147,53.15734826,($407.29),-60.696923,4.651584143,-72.72441602,0.01%,1.451735172,-7.613645107,5.017178351,0.979416437
51.56700569,-20.05955003,-36.74291027,3.432297711,-4.139381097,-0.959864861,"($2,109.53)",-271.9960002,-28.28519442,59.07418626,0.00%,-1.223550736,1.184905564,-2.59828921,0.172437538
-3.897105902,-32.67927979,-76.72329013,0.642531069,31.01674112,9.494733902,"$1,560.56 ",94.79034313,9.733604513,-257.1500522,0.01%,3.07082512,3.809622002,5.603256526,0.256902118
8.386707676,10.3530317,-71.34487746,-0.329073036,-0.846593698,-2.602032988,$419.79 ,-81.95203317,15.16554511,20.94999917,-0.01%,0.493933192,-1.498976703,-5.569358544,0.147961786
-17.67235249,-17.36110407,-41.41029093,6.423690633,5.94883547,-6.647168724,($521.73),44.24703944,-81.97709003,-62.64284093,0.00%,-3.522048929,-1.80844149,0.347438615,0.813643464
32.0891207,-23.09225599,-107.3771748,-1.448225707,22.33385938,35.97759505,$408.12 ,54.77468752,4.027863844,-222.5034106,0.00%,-0.644605043,6.028187272,0.16093334,0.943843561
74.711159,-5.783761139,-18.86922081,-5.373462048,-3.788710123,17.84336388,$638.96 ,-120.6439473,25.35777731,-74.06541123,-0.02%,-7.06907695,-2.871639713,0.449454394,0.941030899
-9.449661656,-6.224636399,-17.52029794,3.243971952,8.918983035,50.29528071,($115.93),6.503364062,47.716304,-83.78175933,-0.02%,-5.047211917,11.02400451,-5.006898112,0.525885122
16.20722687,6.535563612,-4.922535443,1.860285198,-8.321923776,-12.02898394,$63.99 ,-95.82812966,-4.961639694,-21.48491133,0.01%,-8.63723196,-10.4734842,-0.713968764,0.096795197
19.27217985,0.96035453,10.41425104,-1.375076673,10.86777883,8.337617039,($544.41),-75.6307673,1.957000052,52.15147652,-0.01%,3.642582716,-7.765708204,-3.635574553,0.048880987
60.85767804,3.154592202,-37.99325532,3.930878601,-8.425989714,-21.10284662,$667.99 ,-153.708869,35.82832539,-0.129992453,0.01%,-0.719805405,-30.8452704,-4.71532884,0.798835683
30.5436414,-14.79951181,-44.6496535,0.84401236,20.03183609,-4.780878632,"($2,135.04)",2.017935019,-14.54891455,19.78000084,0.00%,7.710358576,11.38690124,-1.620780672,0.726394059
7.430397814,2.680992663,27.26392853,-2.186421648,-17.68393972,-11.21495286,($244.93),106.7428922,38.91233049,-2.991727903,-0.01%,-6.199115555,-24.07484343,0.566594365,0.913210026
7.751129232,3.410800585,0.593737595,-5.709761691,-21.94493086,-11.54922996,"$1,380.03 ",-55.51826216,22.95539857,-9.157071648,0.00%,3.828692944,5.786804215,1.994376485,0.194431402
10.4575904,7.881961424,-33.41739701,-7.665340768,10.20575083,20.3506253,$125.43 ,-9.516422644,-62.9863819,5.839851438,0.00%,-1.107876082,-13.08977027,-0.733959286,0.236479465
-19.80323971,-4.796884954,1.935873094,-0.393392406,6.857110012,-7.707617587,"($1,160.86)",159.163926,-41.42944147,-55.27160503,-0.01%,1.412043851,-16.05011386,-1.836003904,0.837164196
-5.17453518,-4.094278678,13.79872963,0.939411962,-2.081181449,-29.62629838,"($1,162.64)",154.4158943,53.255616,143.8891675,0.01%,1.579809342,-17.58050205,-5.204903207,0.865431243
40.20845434,4.136858428,40.08563974,0.075793297,0.545374771,-1.823037748,$660.27 ,-200.7333268,49.78109622,39.20016713,-0.01%,5.872055175,-0.307088573,-0.007410528,0.783128992
-3.563000036,-0.294939743,-3.45559117,4.327895629,8.490294782,7.049579869,($451.04),-209.2782479,0.454047156,-112.9607662,-0.02%,2.699230645,4.184402892,1.82437853,0.84538279
10.03634051,-3.384696534,-23.43853505,-4.742246798,19.40822101,6.255727739,"($1,488.36)",-16.3200701,-10.90204937,69.5707068,0.01%,7.252042792,-5.473466018,-5.248600452,0.155433651
-16.56677095,4.760037606,-15.09320721,3.341461417,-2.542058579,24.93698034,"$1,397.71 ",-12.13403482,1.220244491,-60.85651513,-0.01%,-1.205785746,-8.840948132,0.624111769,0.121933922
8.320364848,-45.23578552,-37.78339467,1.892933317,-12.30139505,-13.26423563,($944.22),-67.1029427,55.10984801,63.83980198,0.02%,-2.532293502,-9.58246779,-2.897830893,0.385834319
-50.27671214,21.37588311,-15.56501667,3.352073674,-6.464572484,2.199772314,($648.19),-7.532691602,-0.037526734,67.43351233,0.01%,0.89617038,8.147792211,-1.47556138,0.617339259
18.91299389,18.77278359,-51.53554467,2.053655682,-5.421695938,-17.75742584,$527.27 ,-48.91233287,33.80749301,78.9383641,0.00%,7.955571664,3.161159506,-3.541479333,0.105572283
-63.95249759,-8.425483171,-2.339006801,1.699901871,0.208141403,23.93784786,($149.92),304.7490533,14.35684471,41.31921063,0.02%,16.66417301,19.53680438,1.67867423,0.259600886
-2.746729938,-2.876132702,16.94026389,2.450061953,30.82499104,12.58977214,($525.36),-95.6441914,-19.32627129,8.686235173,-0.02%,-2.604159525,24.83115788,2.745992581,0.740472706
-2.832961888,5.105407692,-49.26932302,-3.714721094,-7.099039601,10.07878128,$106.04 ,-67.86007621,17.88418088,-46.69869126,-0.01%,-0.190938976,-10.19016698,0.720403198,0.23724096
-17.02884128,3.029861171,7.494174684,0.00749633,7.334461238,4.33354579,$530.53 ,189.7374965,58.55519053,-119.3877293,0.01%,-5.201134031,-0.614120158,1.440066976,0.647332252
1.528373798,-2.459940684,34.3630702,-0.761936599,-7.27122288,18.86883459,$488.54 ,-110.207381,14.52308175,27.8634717,-0.02%,-11.42537114,-8.166065853,-4.186719656,0.046908782
32.59792123,-15.62265223,-40.78252786,-1.688077852,1.161145043,-27.69339412,"$1,208.66 ",34.19785243,-42.82038646,37.27368789,0.01%,8.898627081,-10.31139404,-6.147198372,0.290806863
1.78399279,17.95798305,28.58563258,2.075474454,-15.64420131,6.000102748,$937.14 ,-206.2454963,24.51084401,24.87860761,0.02%,-8.535058787,-11.37427603,2.302090905,0.781169061
-1.504829304,-9.986530546,-77.42095999,-2.505627652,-10.92193646,9.095669177,"($1,082.05)",-146.2772105,-1.326599193,43.85812214,0.00%,-2.12383125,-2.07615544,1.90891248,0.372427877
69.67490774,-4.611942526,2.683282724,5.181037401,-14.85378762,-26.87677843,"$2,103.31 ",-113.5534861,22.96429057,-24.10687767,0.00%,1.582618091,1.92532735,-2.039768919,0.964259278
0.544483009,1.311579227,-90.10500102,-0.768997332,-4.741805576,9.969762627,($192.00),32.00769673,64.5910201,-40.91340629,0.01%,-6.651619715,16.39002987,3.127862056,0.751392091
19.25381197,4.598783796,-58.00416191,-0.877528586,-7.691500321,-15.5214642,$159.03 ,92.34181817,24.83209518,-46.56836086,0.01%,1.626258211,-7.531367331,1.020945825,0.549803625
